datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,rain_1h,rain_6h,rain_24h,pressure,chirps_lag1d_mm,chirps_lag2d_mm,chirps_lag3d_mm,chirps_roll3d_mm,chirps_roll7d_mm,chirps_roll14d_mm,chirps_roll30d_mm,chirps_rainy_days_7d,chirps_rainy_days_30d,chirps_max3d_mm,chirps_max7d_mm,chirps_api,chirps_month_mean_mm,chirps_month_std_mm,chirps_anomaly,chirps_wet_spell_len,chirps_dry_spell_len
2024-02-22 00:00:00,25.0,25.0,20.0,73.8,0.0,0.0,rain,0.0,0.0,22.3,5.4,40.0,1012.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 01:00:00,25.0,25.0,20.0,73.8,0.0,0.0,rain,0.0,0.0,22.7,0.0,0.0,1012.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 02:00:00,25.1,25.1,20.0,73.42,0.0,0.0,rain,0.0,0.0,21.2,3.6,327.4,1011.6,27.2,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 03:00:00,24.0,24.0,20.0,78.35,0.0,0.0,rain,0.0,0.0,22.0,3.6,326.9,1011.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 04:00:00,24.0,24.0,20.0,78.35,0.0,0.0,rain,0.0,0.0,22.7,3.6,331.4,1012.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 05:00:00,24.1,24.1,20.1,78.37,0.0,0.0,rain,0.0,0.0,22.7,5.4,50.0,1011.9,31.6,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 06:00:00,23.0,23.0,20.0,83.22,0.0,0.0,rain,0.0,0.0,22.0,3.6,339.6,1013.0,50.0,6.0,0.0,0.0,0.0,3.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 07:00:00,24.0,24.0,21.0,83.34,0.0,0.0,rain,0.0,0.0,20.9,5.4,60.0,1014.0,50.0,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 08:00:00,25.3,25.3,22.0,82.2,0.0,0.0,rain,0.0,0.0,20.5,5.1,90.0,1014.5,19.4,4.6,20.5,0.1,0.0,10.0,Clear,clear-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 09:00:00,27.0,29.2,22.0,74.14,0.0,0.0,rain,0.0,0.0,20.5,7.6,90.0,1015.0,27.2,6.0,174.6,0.6,2.0,3.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 10:00:00,29.0,30.8,20.0,58.35,0.0,0.0,rain,0.0,0.0,22.0,14.8,330.0,1015.0,27.2,8.0,410.7,1.5,4.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 11:00:00,30.6,31.7,18.5,48.5,0.0,0.0,rain,0.0,0.0,22.7,14.8,320.0,1013.7,18.4,10.0,646.3,2.3,6.0,10.0,Clear,clear-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 12:00:00,31.0,31.4,17.0,43.1,0.0,0.0,rain,0.0,0.0,23.4,18.4,350.0,1013.0,27.2,10.0,821.3,3.0,8.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 13:00:00,31.0,32.4,19.0,48.88,0.0,0.0,rain,0.0,0.0,25.6,16.6,320.0,1012.0,27.2,10.0,915.8,3.3,9.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 14:00:00,31.6,33.3,19.4,48.44,0.0,0.0,rain,0.0,0.0,29.2,14.8,290.0,1010.5,27.2,10.0,943.0,3.4,9.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 15:00:00,31.0,32.4,19.0,48.88,0.0,0.0,rain,0.0,0.0,33.1,16.6,280.0,1010.0,27.2,10.0,884.6,3.2,9.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 16:00:00,30.0,30.8,18.0,48.62,0.0,0.0,rain,0.0,0.0,35.6,18.4,290.0,1010.0,27.2,10.0,756.6,2.7,8.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 17:00:00,30.0,32.7,21.3,60.01,0.0,0.0,rain,0.0,0.0,37.4,8.0,290.0,1010.7,27.2,7.3,559.0,2.0,6.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 18:00:00,28.0,30.6,22.0,69.92,0.0,0.0,rain,0.0,0.0,38.2,13.0,300.0,1011.0,27.2,8.0,323.2,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 19:00:00,27.0,29.2,22.0,74.14,0.0,0.0,rain,0.0,0.0,38.2,11.2,320.0,1012.0,27.2,6.0,94.0,0.3,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 20:00:00,26.3,26.3,21.9,77.0,0.0,0.0,rain,0.0,0.0,36.4,7.6,340.0,1012.7,31.6,5.1,0.3,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 21:00:00,27.7,30.7,23.1,76.07,0.0,0.0,rain,0.0,0.0,34.9,16.2,326.2,1013.0,62.8,24.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,remote,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 22:00:00,25.0,25.0,21.0,78.5,0.0,0.0,rain,0.0,0.0,31.0,7.6,350.0,1014.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-22 23:00:00,25.1,25.1,21.0,78.09,0.0,0.0,rain,0.0,0.0,24.5,7.6,340.0,1013.6,27.2,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008536094852845,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,44.0
2024-02-23 00:00:00,24.0,24.0,21.0,83.34,0.0,0.0,rain,0.0,0.0,20.5,5.4,30.0,1013.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 01:00:00,24.0,24.0,21.0,83.34,0.0,0.0,rain,0.0,0.0,19.4,7.6,50.0,1013.0,27.2,6.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 02:00:00,23.0,23.0,21.0,88.52,0.0,0.0,rain,0.0,0.0,20.2,7.6,50.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 03:00:00,23.0,23.0,21.0,88.52,0.0,0.0,rain,0.0,0.0,20.5,0.0,0.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 04:00:00,23.0,23.0,21.0,88.52,0.0,0.0,rain,0.0,0.0,20.9,5.4,50.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 05:00:00,23.1,23.1,20.3,83.92,0.0,0.0,rain,0.0,0.0,20.2,0.0,0.0,1011.9,10.0,5.1,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 06:00:00,22.0,22.0,20.0,88.44,0.0,0.0,rain,0.0,0.0,18.7,5.4,60.0,1013.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 07:00:00,22.0,22.0,20.0,88.44,0.0,0.0,rain,0.0,0.0,17.3,3.6,358.7,1014.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 08:00:00,24.9,24.9,21.4,81.02,0.0,0.0,rain,0.0,0.0,16.6,4.1,90.0,1014.0,10.0,4.6,23.0,0.1,0.0,10.0,Clear,clear-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 09:00:00,26.0,26.0,21.0,73.97,0.0,0.0,rain,0.0,0.0,16.2,7.6,90.0,1015.0,27.2,6.0,198.3,0.7,2.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 10:00:00,28.0,30.1,21.0,65.77,0.0,0.0,rain,0.0,0.0,15.5,13.0,350.0,1015.0,27.2,8.0,436.6,1.6,4.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 11:00:00,30.0,32.5,20.9,58.11,0.0,0.0,rain,0.0,0.0,15.1,7.6,340.0,1013.6,50.0,10.0,662.8,2.4,7.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 12:00:00,30.0,32.5,21.0,58.58,0.0,0.0,rain,0.0,0.0,15.1,7.6,280.0,1012.0,50.0,10.0,832.4,3.0,8.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 13:00:00,30.0,31.9,20.0,55.08,0.0,0.0,rain,0.0,0.0,19.1,18.4,290.0,1011.0,27.2,10.0,928.0,3.3,9.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 14:00:00,31.8,33.9,19.9,49.36,0.0,0.0,rain,0.0,0.0,22.3,14.8,270.0,1009.8,27.2,10.0,950.1,3.4,10.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 15:00:00,31.0,32.4,19.0,48.88,0.0,0.0,rain,0.0,0.0,25.9,18.4,280.0,1010.0,27.2,10.0,892.1,3.2,9.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 16:00:00,30.0,30.8,18.0,48.62,0.0,0.0,rain,0.0,0.0,29.5,18.4,280.0,1010.0,0.0,10.0,759.1,2.7,8.0,10.0,Clear,clear-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 17:00:00,30.5,31.3,17.8,46.7,0.0,0.0,rain,0.0,0.0,30.6,10.0,270.0,1009.8,10.0,7.3,563.2,2.0,6.0,10.0,Clear,clear-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 18:00:00,29.0,29.8,18.0,51.5,0.0,0.0,rain,0.0,0.0,31.0,11.2,290.0,1010.0,0.0,8.0,326.7,1.2,3.0,10.0,Clear,clear-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 19:00:00,28.0,28.9,18.0,54.58,0.0,0.0,rain,0.0,0.0,29.9,7.6,300.0,1011.0,0.0,6.0,96.2,0.3,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 20:00:00,27.1,28.0,18.0,57.42,0.0,0.0,rain,0.0,0.0,28.1,7.6,340.0,1011.6,30.0,5.1,0.4,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 21:00:00,27.0,27.9,18.0,57.87,0.0,0.0,rain,0.0,0.0,27.4,7.6,350.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 22:00:00,26.0,26.0,19.0,65.35,0.0,0.0,rain,0.0,0.0,26.3,7.6,350.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-23 23:00:00,25.9,25.9,19.1,66.24,0.0,0.0,rain,0.0,0.0,24.8,9.4,360.0,1011.9,30.0,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255680624918,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,45.0
2024-02-24 00:00:00,25.0,25.0,19.0,69.35,0.0,0.0,rain,0.0,0.0,23.8,5.4,50.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 01:00:00,25.0,25.0,19.0,69.35,0.0,0.0,rain,0.0,0.0,20.2,5.4,60.0,1011.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 02:00:00,24.0,24.0,18.7,72.22,0.0,0.0,rain,0.0,0.0,19.4,7.6,50.0,1010.7,30.0,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 03:00:00,24.0,24.0,19.0,73.63,0.0,0.0,rain,0.0,0.0,18.7,7.6,40.0,1010.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 04:00:00,24.0,24.0,19.0,73.63,0.0,0.0,rain,0.0,0.0,17.6,5.4,70.0,1010.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 05:00:00,22.0,22.0,19.3,84.27,0.0,0.0,rain,0.0,0.0,17.3,0.0,0.0,1010.8,30.0,5.1,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 06:00:00,22.0,22.0,19.0,83.11,0.0,0.0,rain,0.0,0.0,16.6,5.4,70.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-night,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 07:00:00,22.0,22.0,19.0,83.11,0.0,0.0,rain,0.0,0.0,15.1,5.4,50.0,1012.0,0.0,6.0,0.0,0.0,0.0,10.0,Clear,clear-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 08:00:00,24.1,24.1,20.2,78.94,0.0,0.0,rain,0.0,0.0,14.0,4.1,70.0,1013.1,10.0,5.2,24.4,0.1,0.0,10.0,Clear,clear-day,"VOML,43284099999,43285099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 09:00:00,27.0,28.5,20.0,65.56,0.0,0.0,rain,0.0,0.0,13.0,5.4,110.0,1014.0,27.2,8.0,198.5,0.7,2.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 10:00:00,29.0,31.3,21.0,62.06,0.0,0.0,rain,0.0,0.0,10.1,5.4,140.0,1014.0,27.2,10.0,421.9,1.5,4.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 11:00:00,31.0,33.7,20.9,55.02,0.0,0.0,rain,0.0,0.0,9.7,14.8,250.0,1013.5,27.2,10.0,634.7,2.3,6.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 12:00:00,31.0,33.0,20.0,52.01,0.0,0.0,rain,0.0,0.0,13.3,18.4,260.0,1013.0,27.2,10.0,793.3,2.9,8.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
2024-02-24 13:00:00,30.0,31.9,20.0,55.08,0.0,0.0,rain,0.0,0.0,20.9,16.6,280.0,1012.0,27.2,10.0,880.0,3.2,9.0,10.0,Partially cloudy,partly-cloudy-day,"VOML,43284099999",0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616732853118,0.0216589974346449,0.2583991294836346,-0.0216589974346449,0.0,46.0
